Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,541639,6,8,474,673,314,0,79.0,130.3088638581,357,0,84.125,127.1797799517,2117.6466244122,25.8474740556,41664.5384615385,55583.0940089031,148709,1,488330,97666.0,48514.5996634003,148709,51134,490591,70084.4285714286,103634.838521058,238614,1,0,0,0,0,204,264,11.077488881,14.7699851746,0,357,76.4666666667,120.854024501,14605.6952380952,0,0,0,1,0,0,0,0,1,81.9285714286,79.0,84.125,204,0,0,0,0,0,0,6,474,8,673,65535,114,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,38146,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,304802.6005,183.5054789,6357.666667,13752.95508,34300,51,34485,17242.5,24305.38139,34429,56,38017,12672.33333,18891.84473,34407,191,0,0,0,0,72,92,78.64520526,104.8602737,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,70861,7,5,368,4947,193,0,52.5714285714,76.2099231134,2021,0,989.4,929.1279782678,75005.9976573856,169.3456202989,6441.9090909091,12266.4099675051,31138,50,70861,11810.1666666667,16334.4221375189,34208,57,34434,8608.5,15128.0607371423,31213,50,0,0,0,0,152,112,98.7849451744,70.5606751245,0,2021,408.8461538462,720.4659194061,519071.141025641,0,0,0,1,0,0,0,0,0,442.9166666667,52.5714285714,989.4,152,0,0,0,0,0,0,7,368,5,4947,8192,119,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
32970,222,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13513.51351,111.0,155.5634919,221,1,0,0.0,0.0,0,0,1,1.0,0.0,1,1,0,0,0,0,32,64,4504.504505,9009.009009,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,395,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,112541147,2,2,104,180,53,51,52.0,1.414213562,113,67,90.0,32.52691193,2.523521464,0.035542556,37500000.0,64900000.0,112000000,377,113000000,113000000.0,0.0,113000000,113000000,112000000,112000000.0,0.0,112000000,112000000,0,0,0,0,52,52,0.017771278,0.017771278,51,113,67.0,26.57066051,706.0,0,0,0,0,0,0,0,0,1,83.75,52.0,90.0,52,0,0,0,0,0,0,2,104,2,180,-1,-1,1,20,70582.0,0.0,70582,70582,112000000.0,0.0,112000000,112000000,BENIGN
60992,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.6667,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,60,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,79634,4,2,164,194,41,41,41.0,0.0,97,97,97.0,0.0,4495.56722,75.34470201,15926.8,22223.9165,46015,3,46067,15355.66667,26551.77064,46015,4,3,3.0,0.0,3,3,0,0,0,0,128,64,50.22980134,25.11490067,41,97,57.0,27.32520204,746.6666667,0,0,0,0,0,0,0,0,0,66.5,41.0,97.0,128,0,0,0,0,0,0,4,164,2,194,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,231,2,2,84,228,42,42,42.0,0.0,114,114,114.0,0.0,1350649.351,17316.01732,77.0,93.20944158,181,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,64,64,8658.008658,8658.008658,42,114,70.8,39.43602414,1555.2,0,0,0,0,0,0,0,0,1,88.5,42.0,114.0,64,0,0,0,0,0,0,2,84,2,228,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
56525,107,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,18691.58879,107.0,0.0,107,107,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,9345.794393,9345.794393,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,122,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,622,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3215.434084,622.0,0.0,622,622,622,622.0,0.0,622,622,0,0.0,0.0,0,0,0,0,0,0,64,0,3215.434084,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,342,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,7231,5,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,691.4672936,1807.75,3572.938322,7167,0,7231,1807.75,3572.938322,7167,0,0,0.0,0.0,0,0,0,0,0,0,160,0,691.4672936,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,160,0,0,0,0,0,0,5,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk
443,20002853,14,14,1046,5431,407,0,74.71428571,114.5092731,1430,0,387.9285714,561.0966548,323.8038094,1.399800318,740846.4074,3801454.392,19800000,2,20000000,1538681.0,5498424.37,19800000,19,203946,15688.15385,19946.02029,54557,2,0,0,0,0,292,292,0.699900159,0.699900159,0,1430,223.3448276,422.6460251,178629.6626,0,0,0,1,0,0,0,0,1,231.3214286,74.71428571,387.9285714,292,0,0,0,0,0,0,14,1046,14,5431,8192,360,13,20,240790.0,0.0,240790,240790,19800000.0,0.0,19800000,19800000,BENIGN
443,5484191,9,8,385,3015,198,0,42.77777778,70.49074013,2519,0,376.875,872.9235669,619.9638196,3.099819098,342761.9375,1326671.278,5317205,3,5484191,685523.875,1871636.411,5317205,3,115890,16555.71429,27856.43432,62838,3,0,0,0,0,192,172,1.641080699,1.458738399,0,2519,188.8888889,588.3299283,346132.1046,0,0,0,1,0,0,0,0,0,200.0,42.77777778,376.875,192,0,0,0,0,0,0,9,385,8,3015,8192,62,8,20,166983.0,0.0,166983,166983,5317205.0,0.0,5317205,5317205,BENIGN
123,69050055,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.780591558,0.057928991,23000000.0,39800000.0,68900000,50023,69000000,69000000.0,0.0,69000000,69000000,69000000,69000000.0,0.0,69000000,69000000,0,0,0,0,52,64,0.028964495,0.028964495,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,51783.0,0.0,51783,51783,68900000.0,0.0,68900000,68900000,BENIGN
443,115956138,21,17,2106,2973,1471,0,100.2857142857,333.8007104332,1420,0,174.8823529412,463.8779314584,43.8010448399,0.3277101209,3133949.67567568,4609004.12037904,10005805,4,115956138,5797806.9,4945743.85068102,10047997,4,110637352,6914834.5,4798183.89611495,10048051,214,0,0,0,0,680,552,0.1811029615,0.1466071593,0,1471,130.2307692308,388.6910193226,151080.708502024,0,0,0,1,0,0,0,0,0,133.6578947368,100.2857142857,174.8823529412,680,0,0,0,0,0,0,21,2106,17,2973,29200,362,4,32,55486.25,45994.7417530724,201539,42021,9607524.91666667,1363964.69183623,10005805,5276555,BENIGN
99,65,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,246153.8462,61538.46154,21.66666667,8.082903769,31,17,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,48,40,30769.23077,30769.23077,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,10,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,200000.0,10.0,0.0,10,10,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,100000.0,100000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,16074,119,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
301,72,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,83333.33333,27777.77778,72.0,0.0,72,72,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,13888.88889,13888.88889,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,49285,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,236035.3049,182.6113422,6160.625,17046.8136,48346,1,633,316.5,446.1843789,632,1,49276,9855.2,21518.63805,48346,11,0,0,0,0,72,132,60.8704474,121.7408948,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,236,2,2,166,422,83,83,83.0,0.0,211,211,211.0,0.0,2491525.424,16949.15254,78.66666667,93.83673765,184,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,64,8474.576271,8474.576271,83,211,134.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,167.75,83.0,211.0,64,0,0,0,0,0,0,2,166,2,422,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
16597,1,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,2048701,11,9,574,6532,201,0,52.18181818,77.39614743,1765,0,725.7777778,778.66565,3468.539333,9.762283515,107826.3684,265441.4162,1055301,3,2048701,204870.1,345378.7378,1055301,49,911333,113916.625,214096.6312,619907,3,0,0,0,0,232,192,5.369255933,4.393027582,0,1765,338.3809524,603.1857489,363833.0476,0,0,0,1,0,0,0,0,0,355.3,52.18181818,725.7777778,232,0,0,0,0,0,0,11,574,9,6532,8192,4,10,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,9268,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,1294.77773,215.7962883,9268.0,0.0,9268,9268,9268,9268.0,0.0,9268,9268,0,0.0,0.0,0,0,0,0,0,0,40,0,215.7962883,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,230,2,2,66,470,33,33,33.0,0.0,235,235,235.0,0.0,2330434.783,17391.30435,76.66666667,91.43485841,179,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,8695.652174,8695.652174,33,235,113.8,110.6399566,12241.2,0,0,0,0,0,0,0,0,1,142.25,33.0,235.0,40,0,0,0,0,0,0,2,66,2,470,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,59251,2,2,66,190,33,33,33.0,0.0,95,95,95.0,0.0,4320.6021839294,67.5094091239,19750.3333333333,34205.1167127571,59247,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,40,33.7547045619,33.7547045619,33,95,57.8,33.9587985653,1153.2,0,0,0,0,0,0,0,0,1,72.25,33.0,95.0,64,0,0,0,0,0,0,2,66,2,190,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,10825532,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,1.1084905573,0.1847484262,10825532.0,0.0,10825532,10825532,10825532,10825532.0,0.0,10825532,10825532,0,0.0,0.0,0,0,0,0,0,0,40,0,0.1847484262,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
56748,103,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19417.4757281553,103.0,0.0,103,103,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,9708.7378640777,9708.7378640777,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,114,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49380,3,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,41300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,62,62,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,93.0,62.0,0.0,40,0,0,0,0,0,0,2,124,0,0,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,26310,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,3648.8027366021,76.0167236792,26310.0,0.0,26310,26310,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,38.0083618396,38.0083618396,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51786,3,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,10300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.6667,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,40,0,0,0,0,0,0,2,31,0,0,946,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,200,2,2,100,132,50,50,50.0,0.0,66,66,66.0,0.0,1160000.0,20000.0,66.66666667,75.74518687,150,2,2,2.0,0.0,2,2,48,48.0,0.0,48,48,0,0,0,0,64,40,10000.0,10000.0,50,66,56.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,70.5,50.0,66.0,64,0,0,0,0,0,0,2,100,2,132,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,116125849,33,33,2349,27934,387,0,71.18181818,136.2354246,2920,0,846.4848485,838.9868563,260.777426,0.568348913,1786551.523,3792780.06,10000000,3,116000000,3628932.781,4791022.395,10000000,3,111000000,3463361.406,4824491.033,10000000,191,0,0,0,0,720,804,0.284174456,0.284174456,0,2920,451.9850746,709.7176027,503699.0755,0,0,0,1,0,0,0,0,1,458.8333333,71.18181818,846.4848485,720,0,0,0,0,0,0,33,2349,33,27934,8192,330,28,20,69858.0,162016.3528,584326,22748,9607295.833,1364211.743,10000000,5275346,BENIGN
443,260596,6,6,356,3782,212,0,59.3333333333,89.2248097037,1460,0,630.3333333333,677.217148828,15878.9850957037,46.0482893061,23690.5454545455,39076.5266633657,84819,49,260596,52119.2,46694.2859962544,89004,112,175911,35182.2,46122.6742795775,86803,49,0,0,0,0,132,132,23.024144653,23.024144653,0,1460,318.3076923077,533.9168762731,285067.230769231,0,0,0,1,0,0,0,0,1,344.8333333333,59.3333333333,630.3333333333,132,0,0,0,0,0,0,6,356,6,3782,8192,60,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,10610749,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.827321615,0.471220269,2652687.25,5304718.52,10600000,1,10600000,2652687.25,5304718.52,10600000,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.471220269,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,984.0,0.0,984,984,10600000.0,0.0,10600000,10600000,DDoS
80,99852997,5,8,372,11595,360,0,74.4,159.6834368,4344,0,1449.375,1729.380148,119.8461775,0.130191385,8321083.083,28800000.0,99700000,5,99700000,24900000.0,49800000.0,99700000,5,99900000,14300000.0,37700000.0,99700000,16,0,0,0,0,144,264,0.05007361,0.080117776,0,4344,855.2142857,1457.896809,2125463.104,1,0,0,0,0,0,0,0,1,921.0,74.4,1449.375,144,0,0,0,0,0,0,5,372,8,11595,0,235,2,20,11982.0,0.0,11982,11982,99700000.0,0.0,99700000,99700000,DoS Hulk
53,91315,2,2,74,226,37,37,37.0,0.0,113,113,113.0,0.0,3285.330997,43.80441329,30438.33333,52713.81163,91307,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,21.90220665,21.90220665,37,113,67.4,41.62691437,1732.8,0,0,0,0,0,0,0,0,1,84.25,37.0,113.0,40,0,0,0,0,0,0,2,74,2,226,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,193,2,2,86,228,43,43,43.0,0.0,114,114,114.0,0.0,1626943.005,20725.3886,64.33333333,109.6965511,191,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,10362.6943,10362.6943,43,114,71.4,38.88830158,1512.3,0,0,0,0,0,0,0,0,1,89.25,43.0,114.0,64,0,0,0,0,0,0,2,86,2,228,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,117895893,31,29,1808,49197,781,0,58.32258065,183.9384656,7240,0,1696.448276,2124.729993,432.6274538,0.508923581,1998235.475,3987919.429,10200000,4,118000000,3929863.1,4913677.416,10200000,47,114000000,4082801.786,5038519.199,10300000,14,0,0,0,0,1000,936,0.26294385,0.245979731,0,7240,836.147541,1675.003879,2805637.995,0,0,0,1,0,0,0,0,0,850.0833333,58.32258065,1696.448276,1000,0,0,0,0,0,0,31,1808,29,49197,29200,1030,5,32,203021.7273,586544.4244,1971454,22905,10200000.0,76694.88724,10200000,9960012,BENIGN
80,115315744,8,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.069374742,16500000.0,37000000.0,99300000,0,115000000,16500000.0,37000000.0,99300000,0,0,0.0,0.0,0,0,0,0,0,0,272,0,0.069374742,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,272,0,0,0,0,0,0,8,0,0,0,251,-1,0,32,985.0,0.0,985,985,57700000.0,58900000.0,99300000,16000000,DoS Hulk
53,95934,2,2,68,128,34,34,34.0,0.0,64,64,64.0,0.0,2043.071278,41.69533221,31978.0,55381.45855,95927,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,20.8476661,20.8476661,34,64,46.0,16.43167673,270.0,0,0,0,0,0,0,0,0,1,57.5,34.0,64.0,40,0,0,0,0,0,0,2,68,2,128,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
58452,2,2,0,31,0,31,0,15.5,21.9203102168,0,0,0.0,0.0,15500000.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,1,0,0,0,64,0,1000000.0,0.0,0,31,20.6666666667,17.8978583449,320.3333333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,118,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,37431,2,2,82,214,41,41,41.0,0.0,107,107,107.0,0.0,7907.8838395982,106.8632951297,12477.0,21566.6423673227,37380,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,40,53.4316475649,53.4316475649,41,107,67.4,36.1496887953,1306.8,0,0,0,0,0,0,0,0,1,84.25,41.0,107.0,64,0,0,0,0,0,0,2,82,2,214,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,1165165,12,10,928,5728,292,0,77.33333333,97.17494377,1726,0,572.8,712.2202843,5712.495655,18.88144598,55484.04762,221603.0387,1021345,16,1165165,105924.0909,309084.9852,1036828,16,1149455,127717.2222,335663.5884,1021345,49,0,0,0,0,252,212,10.29897053,8.582475443,0,1726,289.3913043,526.3842132,277080.3399,0,0,0,1,0,0,0,0,0,302.5454545,77.33333333,572.8,252,0,0,0,0,0,0,12,928,10,5728,8192,1013,11,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,105592465,3,3,170,331,72,42,56.66666667,15.011107,133,84,110.3333333,24.70492528,4.744656733,0.056822236,21100000.0,44300000.0,100000000,30761,106000000,52800000.0,67200000.0,100000000,5291018,105000000,52700000.0,67200000.0,100000000,5225556,0,0,0,0,96,104,0.028411118,0.028411118,42,133,77.57142857,35.27915883,1244.619048,0,0,0,0,0,0,0,0,1,90.5,56.66666667,110.3333333,96,0,0,0,0,0,0,3,170,3,331,-1,-1,2,32,81402.0,46288.62411,114133,48671,52700000.0,67200000.0,100000000,5176885,BENIGN
80,3272489,3,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.83346682,654497.8,929491.8428,2023899,64,1248590,624295.0,849809.4149,1225201,23389,3249164,1624582.0,564818.512,2023969,1225195,0,0,0,0,104,112,0.91673341,0.91673341,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,3,0,29200,29,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
31658,28005,15,6,18467,24,2920,0,1231.133333,1054.492489,6,0,4.0,3.098386677,660274.9509,749.8660953,1400.25,5062.262152,22329,1,28005,2000.357143,6014.411086,22329,1,22665,4533.0,10045.75293,22503,1,0,0,0,0,324,144,535.6186395,214.2474558,0,2920,840.5,1041.088247,1083864.738,0,0,0,1,0,0,0,0,0,880.5238095,1231.133333,4.0,324,0,0,0,0,0,0,15,18467,6,24,8192,357,13,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,243448,1,1,56,122,56,56,56.0,0.0,122,122,122.0,0.0,731.1623016,8.21530676,243448.0,0.0,243448,243448,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,4.10765338,4.10765338,56,122,78.0,38.10511777,1452.0,0,0,0,0,0,0,0,0,1,117.0,56.0,122.0,20,0,0,0,0,0,0,1,56,1,122,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,159,2,2,108,140,54,54,54.0,0.0,70,70,70.0,0.0,1559748.42767296,25157.2327044025,53.0,53.6749476013,109,2,2,2.0,0.0,2,2,48,48.0,0.0,48,48,0,0,0,0,40,40,12578.6163522013,12578.6163522013,54,70,60.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,75.5,54.0,70.0,40,0,0,0,0,0,0,2,108,2,140,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,32563,2,2,76,230,38,38,38.0,0.0,115,115,115.0,0.0,9397.168566,122.8388048,10854.33333,18795.92675,32558,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,80,40,61.41940239,61.41940239,38,115,68.8,42.17463693,1778.7,0,0,0,0,0,0,0,0,1,86.0,38.0,115.0,80,0,0,0,0,0,0,2,76,2,230,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,53512,4,4,168,416,42,42,42.0,0.0,104,104,104.0,0.0,10913.43998,149.4991778,7644.571429,17919.51499,48036,1,53360,17786.66667,30803.08027,53355,1,5475,1825.0,3117.769074,5425,3,0,0,0,0,128,104,74.74958888,74.74958888,42,104,69.55555556,32.67686916,1067.777778,0,0,0,0,0,0,0,0,1,78.25,42.0,104.0,128,0,0,0,0,0,0,4,168,4,416,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,99166978,8,6,355,11595,355,0,44.375,125.5114537,5792,0,1932.5,2362.781391,120.5038234,0.141176027,7628229.077,27500000.0,99000000,1,99000000,14100000.0,37400000.0,99000000,1,153677,30735.4,62532.24743,142282,50,0,0,0,0,264,200,0.080672016,0.060504012,0,5792,796.6666667,1709.780172,2923348.238,0,0,0,0,1,0,0,0,0,853.5714286,44.375,1932.5,264,0,0,0,0,0,0,8,355,6,11595,251,235,1,32,1051.0,0.0,1051,1051,99000000.0,0.0,99000000,99000000,DoS Hulk
53,61725,4,2,120,172,30,30,30.0,0.0,86,86,86.0,0.0,4730.6601863103,97.205346294,12345.0,19127.5891188618,43528,3,43534,14511.3333333333,25129.1704664785,43528,3,4,4.0,0.0,4,4,0,0,0,0,104,40,64.803564196,32.401782098,30,86,46.0,27.3252020426,746.6666666667,0,0,0,0,0,0,0,0,0,53.6666666667,30.0,86.0,104,0,0,0,0,0,0,4,120,2,172,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,101368992,9,6,366,11595,366,0,40.66666667,122.0,4355,0,1932.5,2182.468304,117.9946625,0.147974244,7240642.286,26200000.0,98400000,1,101000000,12700000.0,34600000.0,98400000,1,1378,275.6,348.7030255,707,2,0,0,0,0,312,200,0.088784547,0.059189698,0,4355,747.5625,1579.35721,2494369.196,0,0,0,0,1,0,0,0,0,797.4,40.66666667,1932.5,312,0,0,0,0,0,0,9,366,6,11595,274,235,1,32,5.0,0.0,5,5,98400000.0,0.0,98400000,98400000,DoS Hulk
53,236,2,2,72,136,36,36,36.0,0.0,68,68,68.0,0.0,881355.93220339,16949.1525423729,78.6666666667,50.5404128726,137,48,51,51.0,0.0,51,51,48,48.0,0.0,48,48,0,0,0,0,64,64,8474.5762711864,8474.5762711864,36,68,48.8,17.5271218402,307.2,0,0,0,0,0,0,0,0,1,61.0,36.0,68.0,64,0,0,0,0,0,0,2,72,2,136,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
